,venue,headliner,weekday,date,main_genre
1430,9:30 Club,Pretty Lights,Wednesday,11/18/09,Electronica
1431,9:30 Club,The Wallflowers,Thursday,9/3/09,Alternative rock
1432,9:30 Club,Ingrid Michaelson,Friday,9/18/09,Folk-pop
1433,9:30 Club,The Prodigy,Monday,5/18/09,Techno
1434,9:30 Club,Katy Perry,Friday,4/10/09,Pop
1435,9:30 Club,Dark Star Orchestra,Saturday,11/14/09,Rock
1436,9:30 Club,Phoenix,Sunday,9/27/09,Alternative/Indie
1437,9:30 Club,Tabi Bonney,Wednesday,6/3/09,Rap/Hip Hop
1438,9:30 Club,Mos Def,Sunday,8/9/09,Rap/Hip Hop
1439,9:30 Club,Lucero,Thursday,10/15/09,Latin
1440,9:30 Club,Thievery Corporation,Wednesday,1/28/09,Downtempo
1441,9:30 Club,The Raveonettes,Friday,10/16/09,Indie Rock
1442,9:30 Club,Cake,Saturday,5/30/09,Rock
1443,9:30 Club,Wu-Tang Clan,Thursday,1/1/09,Rap/Hip Hop
1444,9:30 Club,Ben Kweller,Thursday,2/26/09,Indie Rock
1445,9:30 Club,Lady Gaga,Thursday,4/2/09,Pop
1446,9:30 Club,Dan Auerbach,Saturday,2/28/09,Blues rock
1447,9:30 Club,Paolo Nutini,Thursday,7/23/09,Pop rock
1448,9:30 Club,Sunny Day Real Estate,Wednesday,9/30/09,Emo
1449,9:30 Club,Los Amigos Invisibles,Saturday,6/20/09,Acid JazzDiscoFunk
1450,9:30 Club,Rob Zombie,Saturday,12/5/09,Heavy metal]
1451,9:30 Club,Peanut Butter Wolf,Thursday,5/7/09,Rap/Hip Hop
1452,9:30 Club,Big Head Todd & The Monsters,Friday,2/6/09,Rock
1453,9:30 Club,The Pogues,Tuesday,3/17/09,Celtic punk
1454,9:30 Club,Zac Brown Band,Wednesday,2/4/09,Country
1455,9:30 Club,Little Big Town,Wednesday,2/4/09,Country
1456,9:30 Club,Lucinda Williams,Tuesday,3/3/09,Americana
1457,9:30 Club,Rodney Atkins,Saturday,2/14/09,Country
1458,9:30 Club,Thievery Corporation,Saturday,1/31/09,Downtempo
1459,9:30 Club,Justin Nozuka,Monday,3/2/09,Folk
1460,9:30 Club,Superdrag,Friday,4/3/09,Rock
1461,9:30 Club,Ani DiFranco,Friday,3/6/09,Folk rock
1462,9:30 Club,Deer Tick,Sunday,3/1/09,Alternative/Indie
1463,9:30 Club,Ozomatli,Thursday,3/12/09,Latin rock
1464,9:30 Club,Butch Walker,Saturday,3/21/09,Glam metal]
1465,9:30 Club,Booka Shade,Wednesday,3/25/09,House
1466,9:30 Club,Lucinda Williams,Wednesday,3/4/09,Americana
1467,9:30 Club,Bettye LaVette,Monday,3/9/09,Soul
1468,9:30 Club,Common,Wednesday,3/11/09,Rap/Hip Hop
1469,9:30 Club,Estelle,Sunday,3/15/09,Soul/R&B
1470,9:30 Club,Gomez,Sunday,3/29/09,Alternative/Indie
1471,9:30 Club,Femi Kuti,Saturday,6/27/09,Afrobeat
1472,9:30 Club,Bajofondo,Saturday,4/11/09,Neotango
1473,9:30 Club,Blue October,Monday,4/27/09,Alternative rock
1474,9:30 Club,Atmosphere,Saturday,5/16/09,Rap/Hip Hop
1475,9:30 Club,Ben Harper,Monday,5/4/09,Folk rock
1476,9:30 Club,Serena Ryder,Wednesday,5/6/09,Folk rock
1477,9:30 Club,Pennywise,Wednesday,5/13/09,Alternative/Indie
1478,9:30 Club,Tracy Chapman,Saturday,8/8/09,Pop
1479,9:30 Club,Bajofondo,Sunday,10/4/09,Neotango
1480,9:30 Club,El Perro del Mar,Saturday,11/7/09,Indie pop
1481,9:30 Club,Ra Ra Riot,Thursday,10/1/09,Indie Rock
1482,9:30 Club,Bob Mould,Saturday,10/10/09,Punk rock
1483,9:30 Club,The Get Up Kids,Tuesday,11/3/09,Emo
1484,9:30 Club,Mat Kearney,Thursday,9/24/09,Rock
1485,9:30 Club,All Time Low,Sunday,10/18/09,Pop punk]
1486,9:30 Club,Colbie Caillat,Saturday,10/17/09,Pop
1487,9:30 Club,The Horrors,Friday,5/1/09,Alternative/Indie
1488,9:30 Club,Modeselektor,Thursday,11/5/09,Electronic
1489,9:30 Club,The Tragically Hip,Monday,10/19/09,Rock
1490,9:30 Club,Ha Ha Tonka,Sunday,12/6/09,Indie rockSouthern rock
1491,9:30 Club,The Roots,Tuesday,12/29/09,Rap/Hip Hop
1492,9:30 Club,Sharon Jones & The Dap-Kings,Thursday,12/31/09,Funk
1493,9:30 Club,Switchfoot,Sunday,12/13/09,Alternative rock
1494,9:30 Club,M. Ward,Friday,7/31/09,Indie folk
1495,9:30 Club,New York Dolls,Friday,6/19/09,Hard rock
1496,9:30 Club,Pete Yorn,Monday,7/20/09,Alternative rock
1497,9:30 Club,Emilie Autumn,Monday,11/30/09,Rock
1498,9:30 Club,Shinedown,Wednesday,12/2/09,Hard rock
1499,9:30 Club,Raphael Saadiq,Monday,12/7/09,R&B
1500,9:30 Club,The Pietasters,Saturday,12/12/09,Ska
1501,9:30 Club,Greyboy Allstars,Friday,12/18/09,soul jazzacid jazz
1502,9:30 Club,Jeremy Fisher,Saturday,8/1/09,folk rock
1503,9:30 Club,Randy Rogers Band,Wednesday,7/15/09,Country
1504,9:30 Club,The Presidents of The United States of America,Sunday,4/26/09,Rock
1505,9:30 Club,El Vez,Thursday,12/3/09,Latin rock
1506,9:30 Club,Daryl Hall & John Oates,Wednesday,10/21/09,Pop rock
1507,9:30 Club,Wiz Khalifa,Thursday,11/18/10,Rap/Hip Hop
1508,9:30 Club,She & Him,Wednesday,7/7/10,Indie pop
1509,9:30 Club,Ratatat,Thursday,10/7/10,Experimental rock
1510,9:30 Club,Crystal Castles,Friday,8/20/10,Electronica/Dance
1511,9:30 Club,Ra Ra Riot,Friday,11/5/10,Indie Rock
1512,9:30 Club,The Dead Weather,Tuesday,7/13/10,Blues rock
1513,9:30 Club,The Walkmen,Friday,12/3/10,Indie Rock
1514,9:30 Club,Goldfrapp,Monday,6/21/10,Electronic
1515,9:30 Club,Local Natives,Thursday,10/28/10,Indie Rock
1516,9:30 Club,The xx,Saturday,4/24/10,Indie pop
1517,9:30 Club,Frightened Rabbit,Monday,11/1/10,Indie Rock
1518,9:30 Club,The Tallest Man On Earth,Sunday,10/3/10,Folk
1519,9:30 Club,Guided By Voices,Thursday,10/21/10,Indie Rock
1520,9:30 Club,Matt and Kim,Friday,10/22/10,Indie pop
1521,9:30 Club,Miike Snow,Wednesday,3/24/10,Indie Rock
1522,9:30 Club,Ghostland Observatory,Saturday,12/18/10,Electronic rock
1523,9:30 Club,Deadmau5,Wednesday,7/28/10,Progressive house
1524,9:30 Club,Edward Sharpe & The Magnetic Zeros,Tuesday,7/20/10,Indie folk
1525,9:30 Club,The Roots,Tuesday,12/28/10,Rap/Hip Hop
1526,9:30 Club,Isis,Wednesday,6/16/10,Rock
1527,9:30 Club,Grinderman,Tuesday,11/16/10,Alternative rock
1528,9:30 Club,Editors,Sunday,2/21/10,Alternative/Indie
1529,9:30 Club,Kings of Convenience,Sunday,6/6/10,Indie pop
1530,9:30 Club,The Script,Tuesday,11/2/10,Pop
1531,9:30 Club,Brandon Flowers,Monday,11/29/10,Alternative/Indie
1532,9:30 Club,Drake,Sunday,6/13/10,Rap/Hip Hop
1533,9:30 Club,Julian Casablancas,Tuesday,1/12/10,Alternative/Indie
1534,9:30 Club,BASSNECTAR,Wednesday,11/3/10,Electronica/Dance
1535,9:30 Club,Eels,Sunday,9/26/10,Alternative/Indie
1536,9:30 Club,Jakob Dylan,Friday,4/23/10,Rock
1537,9:30 Club,Air,Wednesday,3/17/10,Electronica/Dance
1538,9:30 Club,Coheed and Cambria,Friday,5/28/10,Progressive rock
1539,9:30 Club,Something Corporate,Wednesday,8/11/10,Alternative rock
1540,9:30 Club,Superchunk,Friday,9/17/10,Indie Rock
1541,9:30 Club,Robyn,Monday,8/2/10,Electropop
1542,9:30 Club,Four Tet,Sunday,10/24/10,Electronica
1543,9:30 Club,Gwar,Wednesday,12/29/10,Heavy metal
1544,9:30 Club,Spoon,Monday,3/22/10,Alternative/Indie
1545,9:30 Club,The New Pornographers,Sunday,10/17/10,Indie Rock
1546,9:30 Club,Teenage Fanclub,Saturday,10/2/10,Alternative rock
1547,9:30 Club,St. Vincent,Wednesday,2/24/10,Alternative/Indie
1548,9:30 Club,Gogol Bordello,Friday,12/31/10,Gypsy punk
1549,9:30 Club,Gogol Bordello,Thursday,12/30/10,Gypsy punk
1550,9:30 Club,Sia,Tuesday,5/4/10,Pop
1551,9:30 Club,Something Corporate,Tuesday,8/10/10,Alternative rock
1552,9:30 Club,The Books,Thursday,9/30/10,Folktronica
1553,9:30 Club,Marina and the Diamonds,Monday,9/6/10,Indie pop
1554,9:30 Club,Bullet for My Valentine,Saturday,9/25/10,Rock
1555,9:30 Club,Hank Williams III,Sunday,9/5/10,Country
1556,9:30 Club,The Brian Jonestown Massacre,Wednesday,6/9/10,Psychedelic rock
1557,9:30 Club,OK Go,Wednesday,5/5/10,Alternative rock
1558,9:30 Club,Deerhunter,Tuesday,10/12/10,Indie Rock
1559,9:30 Club,STS9,Sunday,3/14/10,Livetronica
1560,9:30 Club,Rjd2,Saturday,1/9/10,Rap/Hip Hop
1561,9:30 Club,Spoon,Tuesday,3/23/10,Alternative/Indie
1562,9:30 Club,Josh Ritter,Saturday,5/8/10,Folk
1563,9:30 Club,Menomena,Wednesday,10/6/10,Experimental rock
1564,9:30 Club,The Hold Steady,Monday,10/4/10,Alternative/Indie
1565,9:30 Club,KT Tunstall,Saturday,11/27/10,Pop
1566,9:30 Club,Cobra Starship,Tuesday,5/11/10,Dance-pop
1567,9:30 Club,Coheed and Cambria,Thursday,5/27/10,Progressive rock
1568,9:30 Club,Ariel Pink's Haunted Graffiti,Thursday,11/11/10,Hypnagogic pop
1569,9:30 Club,Ted Leo and The Pharmacists,Thursday,4/8/10,Punk rock
1570,9:30 Club,Lupe Fiasco,Tuesday,4/13/10,Rap/Hip Hop
1571,9:30 Club,Jack's Mannequin,Wednesday,3/3/10,Alternative rock
1572,9:30 Club,The Disco Biscuits,Tuesday,4/20/10,Trance fusion
1573,9:30 Club,Ben Folds,Friday,3/26/10,Rock
1574,9:30 Club,Miyavi,Tuesday,6/29/10,Rock
1575,9:30 Club,Blitzen Trapper,Monday,6/14/10,Alternative country
1576,9:30 Club,Hole,Sunday,6/27/10,Alternative/Indie
1577,9:30 Club,The Frames,Sunday,11/21/10,Alternative/Indie
1578,9:30 Club,Umphrey's McGee,Friday,11/5/10,Rock
1579,9:30 Club,Underworld,Monday,10/25/10,Electronica/Dance
1580,9:30 Club,Die Antwoord,Wednesday,10/27/10,Alternative hip hop
1581,9:30 Club,Matt Pond PA,Saturday,6/26/10,Indie Rock
1582,9:30 Club,Peter Hook & The Light,Wednesday,12/1/10,Post-punk
1583,9:30 Club,Balkan Beat Box,Friday,3/12/10,Gypsy punk
1584,9:30 Club,Trombone Shorty & Orleans Avenue,Friday,8/13/10,Jazz
1585,9:30 Club,Better Than Ezra,Wednesday,12/8/10,Alternative rock
1586,9:30 Club,Thievery Corporation,Sunday,1/24/10,Downtempo
1587,9:30 Club,Liz Phair,Friday,12/17/10,Alternative rock
1588,9:30 Club,Gogol Bordello,Saturday,1/2/10,Gypsy punk
1589,9:30 Club,City and Colour,Thursday,1/7/10,Folk
1590,9:30 Club,The Used,Wednesday,2/17/10,Emo
1591,9:30 Club,Megadeth,Monday,3/15/10,Heavy metal
1592,9:30 Club,Anvil,Saturday,3/20/10,Rock
1593,9:30 Club,Citizen Cope,Friday,4/30/10,Alternative rock
1594,9:30 Club,Klaxons,Tuesday,9/21/10,Indie Rock
1595,9:30 Club,Big Boi,Wednesday,9/8/10,Rap/Hip Hop
1596,9:30 Club,The Posies,Wednesday,11/17/10,Alternative rock
1597,9:30 Club,Umphrey's McGee,Saturday,11/6/10,Rock
1598,9:30 Club,The Roots,Monday,12/27/10,Rap/Hip Hop
1599,9:30 Club,Steel Pulse,Saturday,5/22/10,Reggae/Ska
1600,9:30 Club,Tears For Fears,Monday,8/23/10,New wave
1601,9:30 Club,Thievery Corporation,Thursday,1/21/10,Downtempo
1602,9:30 Club,Concrete Blonde,Tuesday,6/15/10,Alternative/Indie
1603,9:30 Club,Dave Rawlings Machine,Tuesday,6/8/10,Bluegrass
1604,9:30 Club,Badfish,Wednesday,4/14/10,Rap/Hip Hop
1605,9:30 Club,The Mighty Mighty Bosstones,Saturday,8/21/10,Ska punk
1606,9:30 Club,Blonde Redhead,Sunday,10/31/10,Alternative rock
1607,9:30 Club,Rogue Wave,Friday,10/1/10,Alternative/Indie
1608,9:30 Club,Pepper,Friday,10/15/10,Rock
1609,9:30 Club,Justin Townes Earle,Sunday,12/19/10,Americana
1610,9:30 Club,The Sword,Monday,12/6/10,Heavy metal
1611,9:30 Club,Patty Griffin,Saturday,6/12/10,Americana
1612,9:30 Club,Dropkick Murphys,Tuesday,3/9/10,Celtic punk
1613,9:30 Club,Sammy Adams,Tuesday,11/30/10,Pop
1614,9:30 Club,Ezra Furman,Saturday,7/3/10,Indie Rock
1615,9:30 Club,Public Enemy,Saturday,8/14/10,Rap/Hip Hop
1616,9:30 Club,Built to Spill,Friday,10/8/10,Indie Rock
1617,9:30 Club,Railroad Earth,Friday,12/10/10,Americana
1618,9:30 Club,Thievery Corporation,Wednesday,1/20/10,Downtempo
1619,9:30 Club,Jamie Cullum,Sunday,3/7/10,Vocal jazz
1620,9:30 Club,Trey Anastasio,Tuesday,2/9/10,Alternative rock
1621,9:30 Club,Jovanotti,Thursday,4/22/10,Pop
1622,9:30 Club,The Black Crowes,Sunday,11/14/10,Southern rock
1623,9:30 Club,Drive-By Truckers,Friday,7/23/10,Alternative rock
1624,9:30 Club,Perpetual Groove,Wednesday,9/22/10,Rock
1625,9:30 Club,Needtobreathe,Thursday,11/4/10,Christian rock
1626,9:30 Club,Jamie Lidell,Monday,9/20/10,Soul
1627,9:30 Club,Steel Train,Thursday,12/2/10,Indie Rock
1628,9:30 Club,Wild Nothing,Wednesday,9/29/10,Indie Rock
1629,9:30 Club,Carbon Leaf,Wednesday,11/24/10,Americana
1630,9:30 Club,Jack's Mannequin,Thursday,3/4/10,Alternative rock
1631,9:30 Club,Martin Sexton,Friday,4/16/10,Americana
1632,9:30 Club,La Roux,Wednesday,2/10/10,Synthpop
1633,9:30 Club,Blue October,Sunday,4/11/10,Alternative rock
1634,9:30 Club,Wiz Khalifa,Sunday,3/28/10,Rap/Hip Hop
1635,9:30 Club,Hotspur,Friday,9/3/10,Alternative/Indie
1636,9:30 Club,Sara Bareilles,Monday,10/18/10,Pop
1637,9:30 Club,Wale,Tuesday,12/21/10,Rap/Hip Hop
1638,9:30 Club,Evelyn Evelyn,Thursday,6/17/10,Baroque pop
1639,9:30 Club,Motion City Soundtrack,Wednesday,4/28/10,Alternative rock
1640,9:30 Club,Goodie Mob,Wednesday,3/10/10,Rap/Hip Hop
1641,9:30 Club,Wiz Khalifa,Tuesday,12/28/10,Rap/Hip Hop
1642,9:30 Club,Gogol Bordello,Sunday,1/3/10,Gypsy punk
1643,9:30 Club,Cracker,Thursday,1/14/10,Alternative/Indie
1644,9:30 Club,Trey Anastasio,Sunday,2/7/10,Alternative rock
1645,9:30 Club,Steel Panther,Wednesday,4/7/10,Rock
1646,9:30 Club,Angels And Airwaves,Thursday,5/6/10,Alternative rock
1647,9:30 Club,Tinariwen,Friday,6/25/10,Tishoumaren
1648,9:30 Club,Kassav',Thursday,7/15/10,World
1649,9:30 Club,Seu Jorge,Tuesday,7/27/10,MPB
1650,9:30 Club,Billy Bragg,Sunday,9/19/10,Alternative/Indie
1651,9:30 Club,Richard Thompson,Tuesday,10/19/10,Rock
1652,9:30 Club,Southern Culture On The Skids,Saturday,10/9/10,Alternative rock
1653,9:30 Club,Suicidal Tendencies,Friday,11/12/10,Crossover thrash
1654,9:30 Club,The Residents,Sunday,2/7/10,Alternative/Indie
1655,9:30 Club,Cyndi Lauper,Saturday,11/27/10,Pop
1656,9:30 Club,Ozomatli,Monday,4/26/10,Latin rock
1657,9:30 Club,State Radio,Saturday,2/27/10,Alternative rock
1658,9:30 Club,88-Keys,Monday,3/8/10,Rap/Hip Hop
1659,9:30 Club,Deadmau5,Thursday,7/29/10,Progressive house
1660,9:30 Club,King Giant,Saturday,7/31/10,Rock
1661,9:30 Club,Edward Sharpe & The Magnetic Zeros,Friday,9/24/10,Indie folk
1662,9:30 Club,Cage the Elephant,Thursday,2/25/10,Alternative rock
1663,9:30 Club,Kings of Convenience,Monday,2/15/10,Indie pop
1664,9:30 Club,The Sword,Wednesday,10/20/10,Heavy metal
1665,9:30 Club,Cornershop,Saturday,11/20/10,Indie Rock
1666,9:30 Club,Apocalyptica,Tuesday,12/7/10,Cello metal
1667,9:30 Club,The Cribs,Tuesday,1/19/10,Indie Rock
1668,9:30 Club,Rebelution,Friday,2/12/10,Reggae/Ska
1669,9:30 Club,Rogue Wave,Friday,3/5/10,Alternative/Indie
1670,9:30 Club,Thievery Corporation,Friday,1/22/10,Downtempo
1671,9:30 Club,Thievery Corporation,Saturday,1/23/10,Downtempo
1672,9:30 Club,Cowboy Mouth,Friday,1/29/10,alternative rock
1673,9:30 Club,Tea Leaf Green,Saturday,1/30/10,Rock
1674,9:30 Club,Chrisette Michele,Tuesday,2/23/10,Soul/R&B
1675,9:30 Club,Ani DiFranco,Tuesday,3/2/10,Folk rock
1676,9:30 Club,Needtobreathe,Friday,4/9/10,Christian rock
1677,9:30 Club,Goodie Mob,Thursday,2/11/10,Rap/Hip Hop
1678,9:30 Club,Charlotte Gainsbourg,Monday,1/25/10,Pop
1679,9:30 Club,Pat Green,Saturday,3/6/10,Texas Country
1680,9:30 Club,Jedi Mind Tricks,Saturday,4/17/10,Rap/Hip Hop
1681,9:30 Club,Galactic,Monday,2/8/10,Alternative/Indie
1682,9:30 Club,The Dan Band,Saturday,3/27/10,Alternative/Indie
1683,9:30 Club,Citizen Cope,Saturday,5/1/10,Alternative rock
1684,9:30 Club,Public Image Ltd.,Wednesday,5/12/10,Post-punk
1685,9:30 Club,Alex Skolnick Trio,Monday,3/1/10,Jazz
1686,9:30 Club,Corey Smith,Friday,6/18/10,Country
1687,9:30 Club,The Dance Party,Friday,5/21/10,Children's
1688,9:30 Club,Iced Earth,Friday,9/10/10,Heavy metal
1689,9:30 Club,Victor Wooten,Friday,7/2/10,jazz fusion
1690,9:30 Club,Bettye LaVette,Thursday,6/24/10,Soul
1691,9:30 Club,Deadmau5,Friday,7/30/10,Progressive house
1692,9:30 Club,The Saw Doctors,Thursday,8/12/10,Rock
1693,9:30 Club,Big Head Todd & The Monsters,Thursday,9/23/10,Rock
1694,9:30 Club,K'naan,Sunday,10/10/10,Alternative hip hop
1695,9:30 Club,Lissie,Wednesday,10/20/10,Country
1696,9:30 Club,Goapele,Friday,6/11/10,R&B
1697,9:30 Club,George Smallwood,Friday,7/16/10,Soul/R&B
1698,9:30 Club,Dark Star Orchestra,Saturday,9/18/10,Rock
1699,9:30 Club,Grace Potter,Saturday,6/5/10,Rock
1700,9:30 Club,Foster the People,Monday,9/26/11,Indie pop
1701,9:30 Club,Adele,Thursday,5/12/11,Pop
1702,9:30 Club,Lykke Li,Sunday,5/15/11,Indie pop
1703,9:30 Club,Beirut,Wednesday,12/14/11,Alternative/Indie
1704,9:30 Club,Bon Iver,Monday,8/1/11,Indie folk
1705,9:30 Club,Beach House,Saturday,2/26/11,Dream pop
1706,9:30 Club,Arctic Monkeys,Tuesday,5/17/11,Indie Rock
1707,9:30 Club,Smashing Pumpkins,Monday,10/17/11,Rock
1708,9:30 Club,James Blake,Sunday,10/9/11,Electronica/Dance
1709,9:30 Club,Matt and Kim,Tuesday,6/28/11,Indie pop
1710,9:30 Club,Ben Harper,Tuesday,10/4/11,Folk rock
1711,9:30 Club,The Wombats,Friday,10/21/11,Indie Rock
1712,9:30 Club,Crystal Castles,Wednesday,3/16/11,Electronica/Dance
1713,9:30 Club,Ghostland Observatory,Thursday,9/8/11,Electronic rock
1714,9:30 Club,CSS,Monday,10/24/11,Alternative/Indie
1715,9:30 Club,Ladytron,Tuesday,10/11/11,Synthpop
1716,9:30 Club,They Might Be Giants,Saturday,11/26/11,Rock
1717,9:30 Club,The Kooks,Sunday,11/20/11,Pop rock
1718,9:30 Club,Beirut,Tuesday,12/13/11,Alternative/Indie
1719,9:30 Club,Cold War Kids,Monday,11/7/11,Indie Rock
1720,9:30 Club,The Head and the Heart,Friday,9/23/11,Indie folk
1721,9:30 Club,City and Colour,Saturday,12/10/11,Folk
1722,9:30 Club,Godspeed You! Black Emperor,Sunday,3/20/11,Post-rock
1723,9:30 Club,Yeasayer,Thursday,6/16/11,Alternative/Indie
1724,9:30 Club,Bon Iver,Tuesday,8/2/11,Indie folk
1725,9:30 Club,Band of Horses,Sunday,12/11/11,Indie Rock
1726,9:30 Club,Cold War Kids,Saturday,3/26/11,Indie Rock
1727,9:30 Club,Trampled by Turtles,Friday,11/18/11,Indie folk
1728,9:30 Club,Matisyahu,Wednesday,12/28/11,Reggae
1729,9:30 Club,The Naked and Famous,Friday,10/28/11,Indie electronic
1730,9:30 Club,Chromeo,Saturday,2/5/11,Electro funk
1731,9:30 Club,Cut Copy,Tuesday,3/29/11,Synth-pop
1732,9:30 Club,Ellie Goulding,Monday,7/25/11,Pop
1733,9:30 Club,Portugal. The Man,Tuesday,10/25/11,Alternative rock
1734,9:30 Club,Fitz & The Tantrums,Sunday,11/13/11,Indie pop
1735,9:30 Club,Ben Harper,Wednesday,10/5/11,Folk rock
1736,9:30 Club,St. Vincent,Tuesday,11/1/11,Alternative/Indie
1737,9:30 Club,OFWGKTA,Sunday,10/23/11,Rap/Hip Hop
1738,9:30 Club,Bright Eyes,Sunday,9/4/11,Alternative/Indie
1739,9:30 Club,Girl Talk,Tuesday,2/1/11,Electronica/Dance
1740,9:30 Club,Cold War Kids,Tuesday,11/8/11,Indie Rock
1741,9:30 Club,Friendly Fires,Thursday,5/26/11,Indie Rock
1742,9:30 Club,Mogwai,Thursday,9/29/11,Post-rock
1743,9:30 Club,Interpol,Wednesday,7/13/11,Alternative/Indie
1744,9:30 Club,Sia,Thursday,7/28/11,Pop
1745,9:30 Club,Battles,Sunday,10/30/11,Alternative/Indie
1746,9:30 Club,Foster the People,Wednesday,6/22/11,Indie pop
1747,9:30 Club,Bullet for My Valentine,Tuesday,5/24/11,Rock
1748,9:30 Club,Death Cab for Cutie,Friday,6/3/11,Alternative rock
1749,9:30 Club,Rjd2,Wednesday,10/12/11,Rap/Hip Hop
1750,9:30 Club,Panic! At the Disco,Monday,10/31/11,Pop rock
1751,9:30 Club,The Airborne Toxic Event,Tuesday,11/22/11,Indie Rock
1752,9:30 Club,Theophilus London,Monday,10/3/11,Rap/Hip Hop
1753,9:30 Club,Minus the Bear,Wednesday,10/19/11,Indie Rock
1754,9:30 Club,Pepper,Tuesday,9/20/11,Rock
1755,9:30 Club,U.S. Royalty,Friday,7/29/11,Indie
1756,9:30 Club,Method Man,Monday,11/21/11,Hardcore hip hop
1757,9:30 Club,My Chemical Romance,Tuesday,5/10/11,Alternative rock
1758,9:30 Club,Streetlight Manifesto,Sunday,7/31/11,Ska punk
1759,9:30 Club,Clap Your Hands Say Yeah,Saturday,9/17/11,Indie Rock
1760,9:30 Club,State Radio,Friday,11/25/11,Alternative rock
1761,9:30 Club,Rusko,Saturday,4/30/11,Electronica/Dance
1762,9:30 Club,Mac Miller,Thursday,5/5/11,Rap/Hip Hop
1763,9:30 Club,Matt Nathanson,Tuesday,9/27/11,Rock
1764,9:30 Club,All Time Low,Monday,3/28/11,Pop punk]
1765,9:30 Club,The Kills,Sunday,4/24/11,Indie Rock
1766,9:30 Club,Ra Ra Riot,Wednesday,10/26/11,Indie Rock
1767,9:30 Club,Mastodon,Sunday,11/27/11,Rock
1768,9:30 Club,As I Lay Dying,Sunday,12/4/11,Rock
1769,9:30 Club,Owl City,Wednesday,11/16/11,Electronica
1770,9:30 Club,The Hold Steady,Thursday,9/1/11,Alternative/Indie
1771,9:30 Club,Elbow,Thursday,9/22/11,Alternative/Indie
1772,9:30 Club,Deer Tick,Sunday,10/16/11,Alternative/Indie
1773,9:30 Club,Pete Yorn,Monday,3/14/11,Alternative rock
1774,9:30 Club,Christina Perri,Saturday,7/30/11,Pop
1775,9:30 Club,Taking Back Sunday,Saturday,10/22/11,Alternative rock
1776,9:30 Club,Dr. Dog,Saturday,1/29/11,Neo-psychedelia
1777,9:30 Club,Streetlight Manifesto,Sunday,3/13/11,Ska punk
1778,9:30 Club,Dinosaur Jr.,Saturday,6/25/11,Alternative rock
1779,9:30 Club,The Dismemberment Plan,Sunday,1/23/11,Indie Rock
1780,9:30 Club,Coheed and Cambria,Wednesday,4/20/11,Progressive rock
1781,9:30 Club,Cake,Friday,4/15/11,Rock
1782,9:30 Club,Molotov,Sunday,9/18/11,Latin
1783,9:30 Club,Rise Against,Tuesday,4/26/11,Melodic hardcore
1784,9:30 Club,Jimmy Eat World,Sunday,2/13/11,Alternative rock
1785,9:30 Club,Cake,Saturday,4/16/11,Rock
1786,9:30 Club,Cut Copy,Wednesday,3/30/11,Synth-pop
1787,9:30 Club,The Cars,Monday,5/23/11,Rock
1788,9:30 Club,Stephen Marley,Thursday,7/14/11,Reggae/Ska
1789,9:30 Club,Erasure,Wednesday,9/7/11,Synthpop
1790,9:30 Club,Beady Eye,Thursday,12/8/11,Rock
1791,9:30 Club,Mat Kearney,Sunday,10/23/11,Rock
1792,9:30 Club,Drive-By Truckers,Thursday,12/29/11,Alternative rock
1793,9:30 Club,Dr. Dog,Friday,1/28/11,Neo-psychedelia
1794,9:30 Club,Three Days Grace,Tuesday,4/12/11,Post-grunge
1795,9:30 Club,Morcheeba,Thursday,2/10/11,Trip hop
1796,9:30 Club,DeVotchKa,Tuesday,3/22/11,Gypsy punk
1797,9:30 Club,Echo & The Bunnymen,Wednesday,5/11/11,New wave
1798,9:30 Club,Wild Beasts,Saturday,7/16/11,Indie Rock
1799,9:30 Club,The Weepies,Monday,9/5/11,Indie
1800,9:30 Club,Josh Ritter,Monday,2/14/11,Folk
1801,9:30 Club,Trombone Shorty & Orleans Avenue,Wednesday,11/9/11,Jazz
1802,9:30 Club,Joshua Radin,Tuesday,2/15/11,Acoustic
1803,9:30 Club,Digitalism,Friday,8/19/11,Electronica/Dance
1804,9:30 Club,Uh Huh Her,Monday,5/2/11,Electronica/Dance
1805,9:30 Club,Shpongle,Tuesday,5/3/11,Psybient
1806,9:30 Club,Les Savy Fav,Friday,10/7/11,Indie Rock
1807,9:30 Club,Drive-By Truckers,Friday,12/30/11,Alternative rock
1808,9:30 Club,Grace Potter,Saturday,3/12/11,Rock
1809,9:30 Club,Lissie,Sunday,1/30/11,Country
1810,9:30 Club,Girl Talk,Wednesday,2/2/11,Electronica/Dance
1811,9:30 Club,of Montreal,Thursday,4/28/11,Psychedelic
1812,9:30 Club,Scissor Sisters,Wednesday,6/8/11,Pop rock
1813,9:30 Club,Eels,Wednesday,7/27/11,Alternative/Indie
1814,9:30 Club,Raphael Saadiq,Wednesday,5/25/11,R&B
1815,9:30 Club,Umphrey's McGee,Friday,9/2/11,Rock
1816,9:30 Club,Umphrey's McGee,Saturday,9/3/11,Rock
1817,9:30 Club,Volbeat,Wednesday,8/10/11,Heavy metal
1818,9:30 Club,Erasure,Tuesday,9/6/11,Synthpop
1819,9:30 Club,VNV Nation,Tuesday,12/6/11,Synthpop
1820,9:30 Club,Dark Star Orchestra,Friday,12/2/11,Rock
1821,9:30 Club,Das Racist,Saturday,10/1/11,Alternative hip hop
