,venue,headliner,weekday,date,main_genre
16025,Wolf Trap,J.D. Souther,Thursday,2/18/10,rock
16012,Wolf Trap,Jeff Beck,Monday,6/7/10,rock
16011,Wolf Trap,Richard Marx,Tuesday,4/6/10,rock
16004,Wolf Trap,Great Big Sea,Sunday,8/22/10,rock
16002,Wolf Trap,Steve Miller Band,Tuesday,7/27/10,rock
15996,Wolf Trap,Crowded House,Monday,7/26/10,rock
15993,Wolf Trap,Jethro Tull,Tuesday,6/8/10,rock
15992,Wolf Trap,Earth,Monday,6/21/10,rock
15988,Wolf Trap,Jackson Browne,Sunday,9/12/10,rock
15985,Wolf Trap,Augustana,Monday,8/9/10,rock
15984,Wolf Trap,Counting Crows,Monday,8/9/10,rock
15983,Wolf Trap,Daryl Hall & John Oates,Sunday,8/2/09,rock
15981,Wolf Trap,Wichita,Wednesday,7/8/09,rock
15978,Wolf Trap,The Grandsons,Friday,11/27/09,rock
15968,Wolf Trap,Willy Porter,Thursday,11/5/09,rock
15965,Wolf Trap,Ari Hest,Thursday,10/22/09,rock
15964,Wolf Trap,Nick Lowe,Sunday,10/18/09,rock
15962,Wolf Trap,California Guitar Trio,Saturday,10/10/09,rock
15959,Wolf Trap,Matt Nathanson,Wednesday,6/10/09,rock
15958,Wolf Trap,Creedence Clearwater Revisited,Monday,6/22/09,rock
15953,Wolf Trap,Kenny Loggins,Wednesday,8/26/09,rock
15951,Wolf Trap,Chris Isaak,Monday,7/27/09,rock
15947,Wolf Trap,Joe Cocker,Monday,6/15/09,rock
15931,Wolf Trap,Joe Cocker,Wednesday,7/15/09,rock
15924,Wolf Trap,Mir,Friday,1/30/09,rock
15907,Wolf Trap,Edwin McCain,Wednesday,1/7/09,rock
15896,Wolf Trap,Chris Isaak,Monday,7/27/09,rock
15894,Wolf Trap,The Bobs,Wednesday,4/29/09,rock
15891,Wolf Trap,The Black Crowes,Tuesday,8/25/09,rock
15890,Wolf Trap,Doobie Brothers,Thursday,6/25/09,rock
15887,Wolf Trap,Huey Lewis And The News,Thursday,6/18/09,rock
15878,Wolf Trap,Steve Miller Band,Thursday,8/20/09,rock
15877,Wolf Trap,Great Big Sea,Friday,8/21/09,rock
15876,Wolf Trap,Wilco,Wednesday,7/8/09,rock
15874,Wolf Trap,Bo Bice,Saturday,8/23/08,rock
15863,Wolf Trap,The Suburbs,Wednesday,5/28/08,rock
15857,Wolf Trap,Duncan Sheik,Wednesday,11/12/08,rock
15841,Wolf Trap,George Thorogood and The Destroyers,Wednesday,8/13/08,rock
15839,Wolf Trap,Taylor Hicks,Saturday,8/23/08,rock
15827,Wolf Trap,Los Lonely Boys,Tuesday,8/12/08,rock
15824,Wolf Trap,George Thorogood,Wednesday,8/13/08,rock
15820,Wolf Trap,Pat McGee Band,Friday,7/18/08,rock
15818,Wolf Trap,Hootie & the Blowfish,Sunday,7/13/08,rock
15816,Wolf Trap,James Hunter,Thursday,8/21/08,rock
15805,Wolf Trap,John Waite,Thursday,2/21/08,rock
15803,Wolf Trap,Last Train Home,Sunday,2/10/08,rock
15788,Wolf Trap,Roger McGuinn,Thursday,4/10/08,rock
15772,Wolf Trap,Mark Knopfler,Tuesday,7/22/08,rock
15769,Wolf Trap,Edwin McCain,Wednesday,1/9/08,rock
15768,Wolf Trap,The Bobs,Wednesday,3/12/08,rock
15767,Wolf Trap,Earth,Wednesday,7/16/08,rock
15765,Wolf Trap,Jethro Tull,Wednesday,8/6/08,rock
15764,Wolf Trap,The Black Crowes,Sunday,8/3/08,rock
15760,Wolf Trap,Great Big Sea,Friday,8/22/08,rock
15759,Wolf Trap,Ben Folds,Wednesday,5/28/08,rock
15758,Wolf Trap,Country Joe & The Fish,Monday,7/30/07,rock
15749,Wolf Trap,Big Head Todd,Thursday,8/9/07,rock
15740,Wolf Trap,Willy Porter,Wednesday,11/14/07,rock
15725,Wolf Trap,Frankie Valli & The Four Seasons,Saturday,9/8/07,rock
15719,Wolf Trap,Chris Isaak,Wednesday,8/1/07,rock
15718,Wolf Trap,Alejandro Escovedo,Friday,11/30/07,rock
15716,Wolf Trap,Roger McGuinn,Friday,4/6/07,rock
15715,Wolf Trap,The Moody Blues,Sunday,8/5/07,rock
15713,Wolf Trap,Huey Lewis And The News,Thursday,5/31/07,rock
15708,Wolf Trap,Hootie & the Blowfish,Wednesday,9/5/07,rock
15707,Wolf Trap,G. Love,Saturday,8/25/07,rock
15706,Wolf Trap,Morrissey,Monday,7/2/07,rock
15692,Wolf Trap,Chris Isaak,Sunday,8/20/06,rock
15688,Wolf Trap,Daryl Hall & John Oates,Friday,9/9/05,rock
15685,Wolf Trap,Johnny A.,Friday,11/18/05,rock
15682,Wolf Trap,Blues Traveler,Thursday,7/14/05,rock
15679,Wolf Trap,Neal Schon,Wednesday,9/7/05,rock
15676,Wolf Trap,The Suburbs,Wednesday,8/3/05,rock
15672,Wolf Trap,Huey Lewis And The News,Sunday,8/21/05,rock
15666,Wolf Trap,Joan Osborne,Sunday,7/10/05,rock
15664,Wolf Trap,Alice Cooper,Thursday,8/25/05,rock
15661,Wolf Trap,The Moody Blues,Saturday,7/2/05,rock
15660,Wolf Trap,Steve Miller Band,Saturday,8/27/05,rock
15659,Wolf Trap,Mark Knopfler,Sunday,6/26/05,rock
15658,Wolf Trap,Journey,Wednesday,9/7/05,rock
15652,Wolf Trap,Big Head Todd,Wednesday,7/21/04,rock
15651,Wolf Trap,Huey Lewis And The News,Thursday,8/12/04,rock
15647,Wolf Trap,Nellie McKay,Wednesday,2/25/04,rock
15646,Wolf Trap,Ben Folds,Tuesday,6/29/04,rock
15644,Wolf Trap,The Moody Blues,Tuesday,6/1/04,rock
15643,Wolf Trap,Lisa Marie Presley,Wednesday,7/23/03,rock
15637,Wolf Trap,Big Head Todd,Tuesday,7/22/03,rock
15634,Wolf Trap,Huey Lewis And The News,Sunday,8/17/03,rock
15633,Wolf Trap,Dan Fogelberg,Friday,5/30/03,rock
15632,Wolf Trap,Jackopierce,Thursday,7/3/03,rock
15630,Wolf Trap,Blues Traveler,Saturday,7/26/03,rock
15628,Wolf Trap,Jethro Tull,Thursday,8/7/03,rock
15621,Wolf Trap,Blues Traveler,Monday,6/10/02,rock
15617,Wolf Trap,Jack Bruce,Saturday,7/27/02,rock
15616,Wolf Trap,Big Head Todd,Friday,6/21/02,rock
15614,Wolf Trap,K's Choice,Thursday,5/30/02,rock
15613,Wolf Trap,K's Choice,Wednesday,5/29/02,rock
15610,Wolf Trap,Huey Lewis And The News,Sunday,8/11/02,rock
15606,Wolf Trap,The Cranberries,Tuesday,5/28/02,rock
15602,Wolf Trap,Little Feat,Sunday,6/24/01,rock
15601,Wolf Trap,Huey Lewis And The News,Sunday,8/5/01,rock
15598,Wolf Trap,Richard Thompson,Friday,6/1/01,rock
15595,Wolf Trap,The String Cheese Incident,Thursday,7/19/01,rock
15594,Wolf Trap,Yes,Friday,8/24/01,rock
15587,Warner Theatre,Little Feat,Sunday,5/21/17,rock
15584,Warner Theatre,Gov't Mule,Saturday,5/20/17,rock
15581,Warner Theatre,Tedeschi Trucks Band,Friday,2/24/17,rock
15580,Warner Theatre,Tedeschi Trucks Band,Thursday,2/23/17,rock
15578,Warner Theatre,Tedeschi Trucks Band,Saturday,2/25/17,rock
15564,Warner Theatre,The Monkees,Thursday,5/26/16,rock
15562,Warner Theatre,William Shatner,Thursday,2/4/16,rock
15557,Warner Theatre,Steven Tyler,Tuesday,8/23/16,rock
15555,Warner Theatre,Tedeschi Trucks Band,Saturday,2/27/16,rock
15554,Warner Theatre,Little Feat,Monday,9/12/16,rock
15553,Warner Theatre,Widespread Panic,Wednesday,9/7/16,rock
15552,Warner Theatre,Jim James,Saturday,11/19/16,rock
15551,Warner Theatre,Widespread Panic,Tuesday,9/6/16,rock
15550,Warner Theatre,Yes,Tuesday,8/16/16,rock
15548,Warner Theatre,Styx,Tuesday,10/18/16,rock
